,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111
601138 CH Equity,11.452477700831945,10.531823162733714,-1.3069359541952532,2.330264629175397,2.273414653941075,0.5134780788566703,0.6350096825624384,0.9268663404964438,-0.30165691797714744,-0.30540685034628046,-0.1724644186341792,0.867936612733274,-1.546630029987529,-0.6379852704691772,-1.474358428709776,-1.8730789560008798,-2.2856450834206905,0.22639822448393881,1.156574738629539,-3.093049968318068,0.8519527218100227,-0.7679308150223082,-0.5741684878861764,0.9033773816159044,0.09184955664616436,-0.40311844332993796,3.551206870761147,-0.6817188084182535,4.37851929267714,0.49210915116265724,2.097080672574241,-0.7613301207771397,-4.567832761729197,0.607570689117221,2.087553424068173,2.7651146312361607,0.9242650015919225,-0.9451595609412357,-2.715409141797075,-1.1981096860672158,0.585657713984865,1.9436566815712586,-1.889872234807902,3.5540615142577874,1.9637715282406079,2.282630370228303,0.6842605127812589,-0.262952701465226,-1.847154863917492,0.3685151431294359,0.30321180642032786,-3.5544540923291716,6.0326272967211905,1.8154996005301731,0.9629262023055274,0.04300015053945793,-2.3883298523985714,0.9623870970251465,-0.2866025291210629,0.8872639690289994,1.2716239549809027,1.4213514356421002,0.1339689700280666,-0.6698736564488832,-1.4222402816936643,-0.37585012509748766,0.7604370077316118,-3.2067736109611884,-1.8070476454069684,-2.7346140407134927,-0.6208839808576191,-1.1203686842974208,4.048930981519563,3.1301859788986075,0.10103439250769776,2.202049783389872,1.5657723058419946,3.602761438309777,1.3728499322352408,0.461757262152297,-0.46182458837133583,0.8077237469340273,0.3460979478429441,-0.8521690873322778,-0.6909056141619346,0.23645059620826922,0.26078991642673616,0.037249238388254474,0.13237288549205897,-1.926255123623402,-0.056505053778117216,1.1334531184023882,-3.0640544547861652,0.2733617017804474,-0.5401216316109451,2.1610972804376165,-0.9900061310283419,0.5088105207831192,-2.0155177043711796,0.5351787462628745,-2.969362492251105,1.151540379846956,-0.13186736555417397,-0.11283895681841083,-1.3463366300959148,-0.10802022363208223,1.073234549133002,-0.4445303791395958,-0.8176853191342324,0.41932385630458174,-1.843774553474331
002475 CH Equity,2.5864860033350343,5.540379035475482,-0.2401793828623352,0.275849592957352,-0.408896902146278,0.0942319153147026,0.06215983351677245,5.271705094116371,-0.5516119658288651,4.788392136404976,-0.7632579734867501,3.393616871522532,3.425908502592861,1.739434120770474,-1.8925646033359953,1.2926855826997872,-3.9991350090108293,-1.3582107021297098,4.821793166519602,0.3601320142516859,3.281474787096942,-2.2227581044766294,1.1775990269096248,0.8561080485511456,0.9977454809254852,-0.3303018778531694,0.2917515912844201,-0.9637635628009307,-0.6848762863355383,1.9176879369919553,-0.30724749689163044,0.18335042350492697,-0.019233803371002823,-1.2506071822695188,-1.322001246288098,-0.23687015460697064,0.17483670943011964,1.4370729455692535,1.5094668537748157,2.90049677073804,-1.843286721132709,-0.5229673914414613,-2.101817798003975,-0.43700582276196037,0.5672768954848381,-0.28018445916970325,-1.5643593741241728,-2.1297595543112013,1.18718042467332,-0.46113771189406855,-2.9656541369570424,-0.9207764795056192,2.630781187406314,-1.3729272982967382,1.3369157340662694,1.2533915826751922,0.11556389722939318,0.22225144600178975,-0.46368202643878675,-0.3172731477081716,0.18043552352835032,0.4946422164217716,-0.756865128253095,2.470022481419781,2.152183884347902,0.20278156369300493,0.5423779570277686,0.7287963083686504,0.6369107805729712,-2.0193495365767893,-2.026776395495415,-0.9334891164170992,-0.3587415614457424,1.0303285157186912,1.5609593054918716,-0.0409575098433278,1.1368146856033932,-0.20938434597105174,-0.13631861705070242,-0.356006101183291,1.8759008844959402,-0.20900666151409528,-0.9380967779871439,-0.5216438827215871,1.1625068186862875,0.32633018306636613,0.9969742375371552,1.1545999239532148,-0.5822187903164397,0.13545550055914846,-0.9252984015699436,-0.6464046706345781,-0.13028119467028546,-0.44162362576260006,-0.13232508047898928,-0.8277599659580059,1.8060684707644121,0.4365865891899703,-0.8003722754849031,1.6849644002612385,-0.7752644130354519,1.7463089641324212,0.07044523325676257,-0.1906414050268333,0.06299804041018076,0.8311541919409869,-0.36875763288650143,-1.2288153013309524,0.5174340895609646,0.7550466667190124,0.20393098801687495
300433 CH Equity,4.289421305455662,1.5759632772067043,0.43529638854499714,-0.6335514060831166,0.36454512252565807,-2.2033975870946696,0.6131901571771425,7.592372435144967,-0.816749738186058,4.574182991102081,2.5854685073221098,2.7449865927176433,2.093422426522343,-0.36648125605356663,-1.9048937042617866,1.3917232487485247,-3.0180780917417187,-1.0994438931021255,5.804693395488714,0.6598866168806892,1.1496790327536148,-3.7471542894461383,0.3436954043627537,1.1116501118344317,2.1678145943100766,-0.7550088985613487,-0.35490303216312974,0.00274132241741092,-1.2178477257994071,1.9714227928948818,0.6180037960565308,-1.1589975037740683,0.18103662704686735,-1.3994246708568112,-1.1692399783259089,-0.3685668878157957,-2.6261380297364485,0.7872329462772097,-0.33049018699120103,0.2854195144917902,-0.05369453415022397,-2.163064615376367,0.33684177160768836,-1.4589052633354664,1.1252587571996495,-1.3133462363712256,0.5784980436158974,-0.8493548410785123,0.4101181474536976,0.025340823055834943,-1.3330686887126684,0.6455954824568954,2.014711820560911,-0.8232309596674569,-3.184268099833425,3.7478926253443863,0.753077357303886,1.6111819963849126,-0.029197142236425985,-2.838140364781223,1.8014155659946627,-0.5522960398914243,-2.147779371631374,3.60885587229321,-0.8716540387836181,0.43316132969490206,-0.48717103335546275,0.67380108169979,0.829457793862012,0.015581080093491663,-0.02586086662383603,0.4205220608263175,-1.2158684685978745,1.7456261745126975,-1.2194957661510153,-0.3234065760783961,-0.3121465434841837,1.7726075651705722,0.1656072732674872,0.0949723059279055,-1.7993695618450984,0.4216747067804548,0.33513095906594004,-1.1428994622567024,0.14945783564086257,-1.2434249486785474,0.37599515247720827,-3.7734047891530142,0.367104893570982,0.7872049802281613,-1.7408533116256009,-1.7645039062981607,0.9835353751117965,2.382862549687989,1.4362614375856333,2.9418647824307045,-0.2228698133051766,0.5976121739947123,1.3227699725437077,1.2694128148205284,1.4902711199421865,0.9690669025128371,-0.055618358188324786,-1.4319862101131038,3.4430250408062455,-0.3064851016465678,1.779920630225247,0.7090782291738911,0.1833178686498207,-0.2947419182288488,1.787695145818412
002241 CH Equity,3.435002759765555,2.150365417743189,0.09517295879967126,-0.21673875110269472,0.16461577665279506,-1.401960376871687,-0.9720776597722965,5.072203496592874,-1.164805002463117,4.195236238086232,0.6741578599172291,5.394707207446591,2.301537311175517,-0.5432773525286549,-2.458468666049513,1.2365521629524963,-3.7013016224341975,-2.1382679954095725,4.133624353179228,0.8718953443971904,2.3506603719277632,-2.5676021002166878,0.2659928196882351,1.1386252461965007,1.5763031240428462,-0.15257019860916937,0.1790843585047382,-1.2508855382328181,-0.8392586397433066,1.4376236040035442,1.0601836628381485,0.13886387573328376,-1.404301583040055,-2.7141543046664793,-2.1223032391135717,0.3853241539225008,0.326100559381606,0.5244752305713675,1.0905537481445462,1.6803104315723567,1.1748856127335827,-1.5624170789343708,-2.177927452322503,-0.5019842163558687,-0.07080527657171355,-0.7007574513070809,0.19994638563066433,-2.736270642171197,2.0227924930864614,-0.2568429790161542,-2.016119765676133,-0.5483243129132265,0.8268067021743967,-1.7494493906307926,-0.5367742138526582,1.8337021030904785,0.5111447782670892,0.06061674903161632,-1.608998754951065,-1.6227792882553198,-0.04711741246569268,0.8192124815037465,-1.1868175259627516,0.28697246315724984,0.143517311816272,0.0332358990492949,0.9213414141492035,1.4702259674170044,0.5534749737326256,0.06749622863814046,-1.7657588471210983,1.085753597604618,-0.38158106677325165,0.5848855264924194,0.20012210119220983,0.01678920176927853,-0.11612418686194081,-1.7312542545406517,-1.1299740963383058,-0.8975955446409671,-0.22428386060712888,-1.7397680307940961,-0.07352153568903096,-0.7311369099484356,1.168521813142726,0.051756424798234675,0.25702583769766046,-0.14019647154311937,-0.8251341305102642,0.7275894738558283,-0.7373771964859103,0.7228396847276058,1.2992341824677982,-0.8112085300115218,0.1658653223633297,-0.8545012239216251,0.017524032682337407,-0.16018916545593112,1.0037089474020284,-0.19998264919901687,-0.30088936517717374,0.8705958778861209,-0.1732354789440069,-0.44279622270408364,-0.9685150603359942,2.5357987189720346,0.6608008715831359,-1.1775642298065898,-0.05718244721918639,0.8772247923094172,-1.7563418746723063
603296 CH Equity,5.940676551915238,2.5868423355162586,1.1253214164307597,-1.3230832330989195,1.7208412988523716,-1.6717455257645388,-1.615759574519285,3.375231924151391,-0.841324815102425,3.4538130004889283,1.0708956667298033,1.6110262178158397,1.5484005040352056,0.6227035490748718,1.3168936194119962,0.16552675355366828,-3.3018296381463035,-1.7924191423594207,3.65783453488909,1.049244636625187,0.49736990684231697,-0.03886302118712424,-0.1437746775112611,1.0637003316217408,-0.26523517231724614,-0.17665168357613997,0.42509947798190073,-2.989928954637392,-0.824974903972813,-1.7172538834436615,-1.007299356191479,-1.2203529918505374,-3.3228706597161586,-0.8541187909245606,-1.608451076954997,-1.7998863036080284,4.794785003526672,-1.083911319672652,-1.7690873272286871,-1.1862819859982205,0.8202684180309237,-0.7726673956725352,1.7848468145269611,0.5329585603186525,0.7157420293727556,-0.8230383811369062,-2.3448056108540634,-3.116126286525037,0.7337958089356853,-0.1675668011500356,2.2315190509671665,-3.922905001720213,2.6953572895903806,-3.471962320082867,-0.12200429012961479,1.9506452346960967,-3.353940684713804,0.385849578970426,-1.5893718661900278,-1.7762591795804246,1.8610780775669042,0.8227640388831947,4.9510582851748195,-2.10130195945937,0.780249964898114,-0.6537799584392596,-0.2404121647168802,4.586617212008731,-1.5325310580784655,1.5187904362039748,4.538258347788437,-1.558848088757507,-3.2157329341438317,-2.263708634238462,-0.2374948470048405,1.5100583580447686,-2.078061504970939,-0.025139156961229217,2.8066304427536988,2.3042081983706804,1.114924047998465,0.06319218329282682,4.382622996622659,-2.5349892785981094,0.7009343755787468,0.5841522216261508,0.0975176254264413,1.7025713409326129,-0.17927217627243772,1.8765181219026077,0.7094243311983758,-1.5585809699295914,-0.7444361544123691,-0.5916523612122034,-1.3386949763099119,-0.23570726927231817,-0.5717207064579795,-1.1604212552170008,1.454248095581626,-1.731970139157449,0.2801938465988025,-1.374850667686612,-1.9354647349253642,0.6124526826375805,-0.6784025094576958,-1.412779642223202,-0.9302199160698927,0.19558204748697763,0.29166714819284306,0.6022911710999385,0.1528146063488507
300136 CH Equity,4.018348144636549,-2.8970947342217275,-1.8050233849147148,-1.028107519531501,3.3801391577544546,0.36378204847213264,2.282864951147385,4.039517269397545,-0.8576568748440345,5.029828743551025,2.786586275127983,0.8553967460613595,-1.1797915694939496,-0.8072355150164372,0.004173819473840642,-1.9834793023041268,-1.465850765439834,-2.6218672039755964,3.3309293938756155,2.7471678877102255,-0.3230190139741848,-3.7515015822370246,0.6206794086484261,0.03414417347093547,2.2335701029037436,3.1678717206800124,1.5988112165928503,1.232285178383589,2.6287809070547135,-0.6463211047727193,2.2981059512534032,-0.045049809552953145,0.15090174300872675,0.6415880708918384,3.606351023070819,3.038158104239905,-3.095642693274463,-0.9413306449080268,-0.5926437922897262,0.833740156964568,2.8653606341373377,-2.530980286617889,-0.26241213338046715,1.7617178371039073,1.017923811855458,0.18908925687208833,-1.0417879330222528,1.5594031228319876,0.914384957676219,1.3947360628757424,0.4417046415091126,-1.1027316928101454,1.5187033608282348,2.4003835269122527,-2.5024056759608326,-1.1736659294464948,-0.5716429100463064,-1.6705707347386576,1.1892698965531077,1.24801086037865,-2.8188935278288776,-1.1832611222527405,1.2856191707551488,3.0625989270724046,1.508772048138554,-1.161794091088543,0.7197649502785924,-0.493542467395393,-3.619062026774036,1.19244053669085,0.42985522984974184,3.6380209115953774,0.46348028962035,-1.363932127907435,2.473427464428119,-0.17514530663498543,-2.4627571424679315,0.1872305688138998,-3.980832328072383,1.5452186928212286,-0.1624914747834304,2.1981137411205296,0.2666553498826147,0.3466665207067465,2.816022450737336,0.15663785907765684,0.8548139818035961,-0.04105770266365082,1.4045052890222396,0.21584056213770958,1.4794703230327169,3.724996321809044,-0.6002027950445052,1.832149715667111,-1.5342592590507946,-3.04826989103671,0.10935374989012984,-0.5441345777998589,0.43241599716622897,0.17613682077355122,0.9325539518244081,-1.044585808337334,-0.5866650652575078,-0.4360474691006518,-2.456304442000649,-0.06761479551176429,1.8671410167807405,0.31003159129189295,0.8489472356048985,-0.3035167187371507,-1.2617147110958058
002008 CH Equity,1.3907972497341268,0.6486469186735031,-0.16007585413563513,0.16256331705950516,-0.2281463993042944,-3.046562733573886,0.9259130989400888,1.3447989620722782,0.13294265732689325,2.467698231729079,0.24231263985656665,3.00853572294564,1.2195428939194408,-0.18599470557089903,0.2802949993236803,-0.3007232234365521,-0.91581640382586,-1.0498142448003154,-1.3730684644453888,-0.8945648415799239,1.1555071257002734,-1.0988422399651776,-2.0554102801776475,0.20892438126925617,0.31054587980124604,1.8291866319215526,0.9418077058614572,0.14035203445633637,0.5757682242366142,-0.3980790237002329,0.08152416932505413,0.847764902434061,-1.4040169555879014,0.13296321683331977,1.1117567378608209,-0.563567629975002,-2.018467419604526,0.24208889194226166,1.6790263364615703,-0.3012974417449302,-0.9423138156428733,-2.308673400216734,-1.2668485192537793,-1.0014345564733846,0.5224827501722716,-0.13012549934669393,1.3324638882049027,1.0231503070776478,0.5511517715617468,-0.10198634916749907,-0.9727080934134098,0.6024671759810427,-1.246504513847929,-0.7470053122691664,0.6014285223958916,-2.2043857896510817,0.47299594185119925,-0.5651957515222716,0.6502479134855628,0.5432869035143386,2.015085780146787,0.10228843187048382,1.0989533700326526,0.6711286233333968,0.38080801766061306,-0.9892450464127734,-0.9987544409155005,0.8177809650127786,-0.1264495469541411,0.06663337585809445,-0.6898923200029614,1.181866832366418,0.3414570033381346,1.9526786259728937,1.9572880735826919,0.7104067225691422,-2.8649736401348393,-0.7189650836480119,0.48152453043251864,0.484980770447602,-0.04857446525645031,0.2486176069629159,-2.613095551439665,-0.5354107250508653,-0.34658462536467727,0.45883824099629217,0.8351234471408782,0.8892449624996697,0.5035056167317933,0.9419727202155807,2.0351185356375217,-1.033264542127864,-1.4035086011664488,-1.6727872731197064,0.4547458921427937,-0.4439479732248461,1.9099126919714493,0.5360789446951485,-1.1444507959549466,0.7444451465163358,0.42368329923435666,-3.325607627184218,2.505516908696035,0.5147298276139439,-0.17158134526380497,-0.8334472891919055,0.1822681273074716,-0.3005287683126609,-0.7158742680433561,1.5232261778653955,0.9728889505928138
300684 CH Equity,6.96772440065697,-2.388040722445865,-0.8201492973983432,0.47918062144340423,3.1540449882095936,-2.941376606868636,-0.7061354533006521,-0.34126418822739524,-0.2042434392876432,3.855367561199886,0.3394636401681113,3.3525780226264565,5.919675037444861,2.135338759013329,-0.4166058847303264,0.9331134482661234,1.1095557045453273,-4.1989767920611305,3.537522351178985,2.3855867006636227,-3.8355936429828463,-1.031965747779395,-3.1015372977815394,2.381628236755735,0.4649316095269302,2.858680866397332,1.5694122659603016,-6.543125350139764,-0.569584483863959,4.50560397832072,1.8049661221268627,3.1309912324260214,2.5397897758845924,-0.6971952299803471,8.337521826450372,-5.995323047026207,2.1823183975504037,-1.3221336545983784,-0.795828446850253,-0.7775582464053545,2.5193321707329535,5.728652380122924,1.4198812120078605,2.5756188585517443,1.2645408954276982,-2.75798516798909,-2.2040335831095237,0.3192165542488273,-0.29707283443216037,-1.5181234943889468,3.7385552782797227,1.6065124601925425,1.1962782239518335,-0.4066178142870693,-0.3545452185331861,-1.6343641459980032,2.511304555240767,-0.3488168011874566,3.3516618112419865,0.15130264647957156,2.4468912547548647,0.26620618003273844,1.3710548788207653,-1.5531819001724894,4.300112419449853,-2.3846447937926483,-0.10799414827286162,-0.702055046710743,3.843603721215814,0.8765029904792696,-0.49765075442122075,-2.8173842339394954,3.3215997889889897,0.8629925921361524,-1.4915513768352593,-0.5327730651797019,1.072354338056772,-0.5592000125320852,-1.6967572340089547,-2.273580391322163,-0.6994220852856943,0.00032532572048201233,0.812174016775144,1.0086821628364429,-0.7123851352296227,0.20132426093712844,0.605099165714265,-0.996593613212127,-0.09285110714667667,-1.1902992332728015,-0.390926173699999,-0.46966645080115976,0.29750219513295023,0.8391663582259641,-0.9779020833380159,-1.8787908044191284,0.7464129186629034,-0.6245229281478315,1.2343082184411587,0.30870367143372374,-0.29416740965994453,-0.43634872768854893,1.1931003012437658,-0.12534392452062487,0.9265828956616149,0.763370030715605,-0.42926966461963967,1.0109947041017477,-1.4171437721139712,-0.4056804002996165,0.46652378435989844
300476 CH Equity,18.430373978706363,11.43693796308907,-1.0745339960379943,1.767850244956569,4.371861604080335,0.6855794463875091,3.282845219844488,3.2361682694129796,1.7849142465421535,-1.872365985347898,3.7647521431376862,0.14633041400769342,-3.116958564394051,-2.685945146937283,3.034360796700689,-3.4292283822134717,-7.068326488050204,7.001839581425896,-2.94546908635374,-4.375026418462151,-4.623996131125891,4.187187417136255,4.979111044052958,1.6035490747835932,2.17462534413208,2.104782931422911,1.7914983304311782,5.340779809021721,0.6913424855044749,-3.318679547893964,5.1222623765865265,-0.27916357419586113,0.46191094409863265,1.4776057061410908,1.055841114517385,-0.11746231327517598,4.271448051960941,-0.5922847618637263,0.5186996293006818,1.3996971817825463,3.3854761560932256,-0.9352015392036014,1.5837128766556756,-0.1241288551124705,-2.659330667969338,2.282208310308725,3.036880519764928,0.22645529708592388,-5.143832908838734,-0.126577594195175,2.6149704530037026,4.775280889638237,1.4012741612621236,-0.0028782813248296292,-3.042639779437744,2.0970430141655996,0.7478483202075588,-0.5888080787488722,-0.8791580168144756,1.7094213698050247,1.314593812719469,0.9028219928050855,0.34687778519007717,-0.6470204011678808,0.64386286671328,-0.3952346080068316,-2.0954412659666475,4.220287829033936,1.0104678271398302,-1.199975161260815,-2.2024747186733182,-2.627265944501587,-0.6226876233906943,-0.06954158470989696,0.18295834702961164,-0.7529911602656245,-2.9526936523134126,0.6449990238381442,-0.9407716060649038,-0.7424843721003989,0.7738413191592027,0.1270453289616709,-1.3421967549027651,0.42888580266646,0.16134360135917705,0.4067513742077551,0.18603917937777287,-1.3469183827519535,1.8409314645539705,1.0983224591067007,-1.0186721362416775,-0.38582968503189385,0.6119350990208924,0.07396113008547169,-0.8257262406184891,-0.4723082188972425,-0.4248772657352312,0.3070871972494555,-0.4362275456019664,0.1012884514125613,0.6142160922006366,0.8214904418387977,0.10813519309437178,0.42016706869835,0.5873091568759382,1.2434298595398574,-0.8291133447968588,0.08714474991662692,1.0316230618614033,0.49873251336036495,0.23902041625514608
600183 CH Equity,8.229679355384532,7.365713519643226,-1.0253677799469534,1.1340638062070787,0.9031824228793344,-1.0357036860378699,3.0136676846371038,2.735887779818564,0.4969850826993442,2.7192990128824888,-0.9602330816914387,3.6794007406176483,3.3569492943993775,-0.2809402047296066,-1.2181708905257351,-1.7714272855867113,-3.225014636867269,2.972469460353917,0.8200594984544428,-1.1302912199108972,-0.6204236473671829,2.253868820402692,1.6084044777749036,-0.5595829247411226,1.765780920196024,0.4048194944852945,2.6205238003639675,-1.5104225061839716,2.0712930542050656,0.18609922606466855,1.127514273921678,0.8941747011020308,-1.194574554582647,2.6495840628568965,0.48140699340556486,2.925395011027123,0.35054121781189773,0.6897594305700707,2.2727446302933574,-3.2951595652026935,-0.38051585588151826,-2.0286499803031073,-1.0024883914813147,-0.8420798703639379,0.9020003670986264,0.29481082452871343,0.5300657368016978,3.383113393352899,1.6436167448326024,-3.0026308903197427,1.1663425748098424,-0.8669759587216076,-1.4066770135578284,1.9096768072551693,3.053411601503524,-3.9919128131998725,3.4618268345666188,0.7254414789268517,-1.4263250874584659,1.3808498878947744,-0.8821462657699564,-0.5978404903612802,0.09021502067381605,-5.0481958604057295,-0.6413542713246313,-0.6365256035611103,-1.3546813546317888,0.34545201129334885,0.3405926982756215,0.8138461603813386,1.9704687349504555,2.858982448378955,1.2199953154047916,-3.7197894334091823,0.658426814916426,-0.9379468429628498,3.810010425442,-2.8977279666108706,-0.9248390350168073,1.4488982279241476,0.8942645562862036,0.078735442504444,1.6534297784088856,-0.8593502723153573,-0.8664785407631203,0.9298130695294359,-2.0316954680567134,-0.7838977379311917,-0.27124381325739433,2.114048525523073,-1.0895092478504336,-0.33106542573354847,-0.3735636967308888,2.6929519140067124,4.067461913602483,0.10119181924073709,-0.5636063860560326,1.447498850439976,3.55376618074202,-0.3238344567786121,0.5580715468537691,1.2999207975272877,0.5473168915373088,-0.08135183149082445,1.1896950385675762,-1.0402860398316893,0.8668312374673498,-1.3474849725463518,0.4083231369881374,0.09713585563291269,-1.0952674116917045
002463 CH Equity,13.848057370461955,12.757485143167118,-1.1723528869714186,1.4511594566723176,4.4458259514064355,-0.2733248630700397,0.8774785532039926,1.531999543390983,-0.2539453567156222,0.9879511471797926,-0.8341619248239197,-0.43232150675279934,-0.003778682577299599,0.144869395229363,-0.1545970967063676,-1.9174091243429143,-3.0243351051892007,3.5330779124724723,-0.08322810540267526,-1.0257301972422534,0.20515523643196634,1.375475781220065,0.6310423040711569,0.6200363086701446,-0.7423794522809959,1.8081693226528293,-0.3810143466091358,-1.3054467871072,-0.07854750214266858,-1.0150420371535815,1.4030006544040576,-1.3760822052752997,-1.1408248216529784,2.0119386066253013,-0.1968142369442434,0.8938516679563212,0.46180235376205647,0.8411860306823333,0.4448632726963204,-0.35777136708677987,0.3165471105631775,-0.07496397974640998,-0.5146843244926221,-1.468845983948018,1.1184934665140205,1.245040060856365,0.5474770636569777,1.8074999214815466,-0.23062939653593328,0.33772740110706156,-3.787261366788762,-2.1752011970595073,-0.22292388166966642,1.830378171468451,0.24485239069129694,0.22103191699686275,-0.9663281374879964,-1.8019728645816289,-0.1633057680573218,-0.404968387786026,-0.8890821042690918,-2.379505080850199,0.06563992356293136,-1.0771169907297162,0.7006386450766515,-1.9939542918985265,-0.5897323570069252,-1.3919739812352756,0.2659646803074004,2.118175000627036,1.1422408599528757,1.234953031418476,-0.20483906932486481,-1.6452691502248542,-2.220256464185573,-1.9499725700217514,4.264349735353685,0.08778503145547972,0.8602599647884798,1.1249954205971666,-0.8881597155648249,-1.3720406675060355,-1.2836523166876934,0.4044645924384001,-2.696253662299879,-1.9930078212006048,3.172136503298327,1.1713933587031802,0.6242274180544634,-0.9560381953049283,1.3358251971683737,-1.2152953481626452,-1.544946370054141,-2.083441079752009,-1.1829442188165242,-0.12138417619584542,1.7700768569497969,-0.5812178349485005,-1.025764193394369,1.7772638572010293,2.6070866780952966,0.3671363480261705,-1.1641323849796457,0.33257160430237087,0.22829222730244492,1.8411073169348762,-0.5353471061620354,-0.6303783508366018,-3.5412327902029457,-1.06603075671868,1.5107822207369659
002384 CH Equity,11.374450375465344,6.664611768412921,-0.8525028467399755,1.5396634683074044,4.41733793400993,-2.1199594223949747,3.787648775099371,3.6242840639229854,2.5750387062180793,4.755575065213516,0.15636928603097616,4.830368503400208,2.5746465906092983,0.9474081989623301,-0.4953470191401297,1.8080562667739577,-5.618374820626435,1.5583445361907984,5.06651501374833,-1.1056600340397622,1.307468237296589,-0.8650468867495829,1.4943110818652394,-2.363031882718513,3.5213734822297553,3.4365997921152824,2.3709093922411046,0.09666299747870685,-1.5298965333211034,2.9938584421036842,2.1312504669222867,3.101008876699733,2.492270995403255,-4.0679283776017385,0.7443995933018424,-3.5878625355839464,-0.6763938293574403,2.5206462804684064,5.309914549566397,3.623862853663257,-2.4516222641604553,0.7449994847513132,0.15159245544717811,-4.1859775140127935,-3.067332006132486,1.3402580318570656,0.5972846186673394,3.108853542797888,0.3022766143456011,1.3166221257984205,-1.3803437728026822,-0.07381300704470976,-3.7580096473312636,-0.6348796147800337,2.956847201402328,0.16981757391661545,0.20869220765226704,0.12198326245868563,3.666566191348569,3.136028886549606,-1.7002272840048644,2.008641298964087,-2.5100075783245432,-0.5373673506094095,-1.2048642087711525,2.7806317626427797,-0.9245656032454957,-1.5250697661362873,-2.663104555360258,-0.7957584845775129,-0.3759676881249854,1.149428173855025,-0.31868641138064696,0.4212683739303001,-1.8015696013606026,1.9214354236520603,0.001825606723258359,0.5762910127669355,1.2053904933976827,0.7051371794415375,0.5799568908778168,0.7759034995994946,1.573032633494552,0.4732822930046289,0.043877965446936805,1.5192619077109675,-2.4538111189843703,0.9505938133561576,-0.24278184293887098,-1.0251562698496488,1.056535723728117,-0.7308447161574739,0.9273934980207301,-2.0945743762871043,-0.4467635797808061,0.8493051273865377,-0.9106244067507033,-1.4380272861205017,-1.423471638045147,-1.5577356505385633,-0.40438707277689506,-2.3065508513267168,-0.15289978672011692,1.3289941859318486,-0.9758931603540744,-0.4399955587224906,-0.059570811477136935,1.9624467327159296,0.29346208188013934,-0.1411966255118725,0.19133267946778493
002415 CH Equity,-4.739325276392733,3.797117917922145,-0.4114023823037458,-2.1546640432512683,-1.946836936740192,0.7752027048708052,-2.0178580536347015,2.0623803016405255,-1.6523246921102883,-0.7421360476961147,-1.4508847396165596,0.2871740134341982,1.0374807336095788,0.9974131386245159,-1.9418080129875286,0.44550488601343485,0.1784218811318317,-1.0760575897647313,-0.03843113242848621,0.11637995983332311,0.20702251106230923,-0.01683031682965015,-0.1764618977915324,-0.3148044637631225,-0.0005752730453717976,-0.8878326982685392,0.24386240376194465,-1.2978806109475274,0.12820844464571504,0.020785879064394774,0.6537779764307539,-0.17367569020415616,-0.6243662973324398,0.9203956859129105,-0.6559018370013088,-0.07545603976081844,0.6326219305472358,0.15928963277170657,0.4025674375285869,0.30387934520780685,-0.4854222173151626,0.1435095451389657,0.11906088230389561,0.2349037754163882,-0.7088355681964763,-0.35774845501442254,1.2210767178510393,0.7644943132700641,0.6945870168384652,-0.2956434515116976,0.3467498653849625,-0.0761373124391329,-0.5523646396283121,1.5896220287083003,-0.1838873912362799,0.0715409048459842,0.3907799480804915,0.43564339831670135,-0.6560137681078265,0.4849842707429127,0.5561496323552225,-0.15494700560396996,0.9907771616728892,0.6310523378376665,-0.4202993426683175,-0.1813776786588668,-1.1957355604070152,-0.1188496315294532,0.31157879813552963,0.6455769003760797,0.005238363542977218,0.432847277051034,-0.01140223052459222,0.006549384544154697,0.5671108305394162,-0.009672026399145847,0.11672669371121261,0.7765112808762793,-0.39961995561500124,0.6792338720375641,-0.6003776336439425,-0.12261250613067724,-0.540194080183604,-0.38620978393529176,-0.8533954848404622,0.24028359553803358,-0.5398486916236932,-0.19488614206345167,0.6860705469256771,-0.2562233821360631,-0.6829880880122683,-0.0007787813052004491,-1.0475329047770758,-0.30318686535789763,-0.7982168010972813,-0.7191394506894301,-0.19088607175324787,-0.09516087825255619,0.3948842502674501,-0.6293587783674167,0.22463701291333515,0.08361433351288089,1.1891659856561307,-0.9806832463712908,-0.5052102748532701,0.8981734587844716,0.026099685362209236,0.545894375581704,0.07915956584104554,0.5886795167021805,0.3037162802434162
